1	-0.428649525291723	17.4312164651689	-7.43978738711322	19490
1	-0.47507854803284	0	15.5829819595766	19490
2	0.018164540694499	21.263007579157	-9.18040809560258	16100
2	0.848284893916723	0	19.0818820631832	16100
3	-0.875509162305613	26.8714524624501	-14.1158294405116	22320
3	1.75670946248467	0	22.6814395561153	22320
4	1.31032572790132	23.9376435508762	-8.47445205687419	16830
4	4.91781108954237	0	21.9587489830416	16830
5	-0.255494875147303	16.0683067696442	-2.88797097926104	17320
5	3.01502424959118	0	15.7184681512881	17320
6	0.544477275308826	16.7822735416869	-5.04042904660015	22080
6	3.42796003803583	0	15.9068296543397	22080
7	-0.721824954249754	27.2366646575612	-7.28969510188321	15540
7	3.2903205318644	0	25.7066141998764	15540
8	2.19538385567438	35.8817322032033	-16.011095035261	11020
8	2.30582557153845	0	31.6164438762271	11020
9	-1.25716470552208	17.4267624720289	-7.3621432794212	9550
9	0.602707929879739	0	15.7972993117582	9550
10	-0.373921726206061	9.14100404023356	-3.05880963598641	16100
10	1.37628679990402	0	8.56368072992553	16100
11	0.139455968216732	23.6682628566612	-10.5417713705694	21790
11	-0.132581615038219	0	21.1245483328384	21790
12	-0.346932258945313	24.04334517795	-12.059724265021	20470
12	-1.74743741923572	0	20.720780052822	20470
13	-1.90949128545093	16.2540432412742	-4.5345392408527	25430
13	-0.435367168143832	0	14.983072469139	25430
14	-2.9507812472674	21.7793574834093	-9.97276677983287	2490
14	-0.188896727227045	0	19.2855979072432	2490
15	0.158986877921953	29.6546679776536	-14.4390412924195	2530
15	-1.2895553348875	0	25.7925289555416	2530
16	-0.581234945751432	16.6049080705413	-5.27718042516599	2780
16	-1.01625928521325	0	15.5447286278511	2780
17	-2.04926399161564	18.5169237294716	-5.80650928755959	23120
17	-1.63981882305256	0	17.411550637117	23120
18	0.146937001287462	17.3927862299097	-6.78637186683585	23660
18	-3.22434009885579	0	15.9230138491286	23660
19	-2.62812205504525	14.2157136400454	-5.26981806360843	*
19	0.528383938859906	0	13.2080358077019	*
20	-0.863884939351887	16.744489320608	-5.66783291897388	2370
20	0.893355140061965	0	15.5075940614829	2370
21	-1.4260672775567	12.389324424923	-3.0978525255567	26040
21	0.116117196812065	0	11.9508782725473	26040
22	0.992733160932317	17.9226584661682	-3.97716617968315	*
22	-1.74445299326185	0	17.4740889754647	*
23	0.640891298383785	16.4139432763435	-6.0825637023213	1690
23	0.685926716515614	0	14.9529387273387	1690
24	-0.968834230146676	19.9514635710435	-7.0731156144397	32680
24	0.921925004800951	0	18.5372208435062	32680
25	1.91221199224128	22.3928694191233	-7.715438931133	2680
25	3.80528617275117	0	20.8960279743349	2680
26	-3.94820875029355	15.8947267197003	-3.84214311046038	290
26	0.486268712341397	0	15.4133586582785	290
27	-0.631920625804208	20.7175873912683	-7.45902888634033	1940
27	4.33440720795016	0	19.2062395303804	1940
28	0.289819749670173	16.7489319564467	-5.57836448822726	3110
28	1.16980498185854	0	15.7897130032346	3110
29	-2.69006797789317	26.504983652798	-9.35786158592328	350
29	5.28444176162421	0	24.3023390863107	350
30	-1.15649900413024	16.2698599966928	-5.6988751411923	3140
30	1.63067045930654	0	15.2192304861691	3140
31	-0.247943750044164	20.9740530884727	-10.4326332457874	*
31	0.382726303746936	0	18.0237921104584	*
32	0.657748799349968	17.2504733335638	-6.34867266549092	*
32	2.26121976450239	0	15.4461766886542	*
33	-0.902122208554099	17.8842998696393	-8.15219555364124	*
33	2.63150618574833	0	15.5622374470009	*
34	-0.173937163009275	17.8117224338376	-6.55902447321496	2250
34	5.1355205884135	0	16.3609450020976	2250
35	0.472113841476986	17.4030838246315	-8.00727328175672	1640
35	1.69385533143767	0	15.4082983188504	1640
36	2.25968769775475	18.1750459019746	-6.20059085884381	370
36	2.38543857049626	0	16.9833532465788	370
37	1.51853513463792	19.6634188478412	-6.34513557928858	4900
37	0.165319150774337	0	18.5899325048308	4900
38	-3.50871938643259	15.9746591978019	0.0399117752379364	19060
38	1.540631312497	0	16.0055917918642	19060
39	-0.214027256523047	16.2063608004396	-3.96822984807631	1630
39	1.05177146179585	0	15.5652628417243	1630
40	0.901943799648107	15.0665890031897	-4.55837948471165	3410
40	-0.280862384282907	0	13.9843761605095	3410
41	0.773995359633681	16.4562038827923	-4.8872144429821	3830
41	2.83485397504727	0	15.5192695397673	3830
42	-1.39527591129346	22.5921816189601	-6.43939166622329	3220
42	4.09221071851883	0	21.1844256556981	3220
