   -5.507195   -10.283824    -7.574309     2.661616
    0.464158    -5.803379    -5.945137    -2.447767
   -2.557145     3.897421     3.590625     4.543276
   -3.556593     0.558567    -1.681444     0.187141
   -0.619800    -2.602738     0.185592     5.455155
   -0.948946     0.815797    -1.407920     0.286374
    6.170153     1.097841     1.850995     2.386747
    0.607927     2.407608    -3.418923     1.277557
    1.597704     0.802824    -0.458068    -1.445625
    0.840869    -1.781759    -0.977015     2.322698
   -0.491250    -2.158130    -6.232538    -1.724410
   -4.314713    -1.723525     2.429388    -1.752787
    5.616356     3.998261    -7.268282    -8.842232
   -0.251924     0.099251     3.039593    -3.669065
    0.714733     2.629500     4.139966     2.740776
   -2.311692    -5.552299     1.789334     3.008451
    2.665460     7.398207     2.883758    -0.777224
    6.861815     4.892570     3.128119    -1.335219
    3.017342     5.538432     2.638808     0.966344
   -0.362698     0.002604    -3.171534    -6.047570
    5.487468     1.705685     3.144113     0.176094
   -2.086447    -5.958862    -5.435017    -5.305531
    1.502406     2.999643    -1.772252     0.246116
    1.618212    -0.629855    -3.280466     1.423384
   -1.927516    -0.061992    -0.627935    -1.747593
    0.426186     5.592039     7.868281     6.521057
    2.840282    -0.508330     2.526817     2.468584
   -2.939899    -4.120310    -4.683753     0.282449
   -0.929580     7.032501     6.282062    -2.703088
    1.370481     1.199439    -1.449238     0.739230
    3.777685    -3.325149    -8.035336    -7.132283
   -3.427802    -1.460916    -2.144758    -0.656666
    1.870764     3.721849    -3.297452     0.557146
   -2.143729    -1.012399     3.722978     4.405712
    2.717857     0.840602     3.677221     1.695664
    2.077147     4.918728     2.131418    -1.004212
   -4.144968     1.456949     1.202276     3.022537
   -0.529370    -2.490440    -5.469087    -2.221433
    2.570329    -2.074474    -4.645262     2.849046
   -1.334335     1.529086     4.052073    -1.597147
   -0.548065    -1.121112    -5.640742    -6.968754
    0.556394    -5.575651    -0.361326     0.581079
   -3.136305    -0.901647    -5.740664    -8.188829
   -1.521073    -1.943725     4.079510    -2.774953
   -2.232012    -4.412064   -10.435549     1.153904
    4.353647    -1.740975    -2.651807    -3.216666
    2.328322     1.073544    -1.778548    -3.121888
   -0.223291    -0.641777    -3.417090     1.411042
   -3.759783     5.677277     2.194469     1.882280
   -2.107471     2.626926     0.803305     4.665117
    0.394290    -1.721207    -0.582663    -3.954014
   -0.159468    -0.166851     1.414386    -3.272103
    4.097023     4.343335     2.295873    -1.182864
    2.231850     5.367445     1.059736    -1.972045
    5.339921     6.228445     4.685272    -1.216970
    1.068549     0.963393     1.339908    -2.346037
   -6.543514    -9.076640    -8.456096    -0.256695
    4.348505     6.529726     2.557305     2.256138
   -1.209051    -7.598316     0.330585     1.759333
    0.414432     1.235237    -1.792438     3.550237
   -9.776193    -6.512586    -4.408644    -2.713017
   -7.105613    -6.403986    -1.456933   -14.356057
    2.946534    -2.381164    -4.859739    -0.325907
    1.329992    -1.572809     3.288167    -0.987818
   -1.052974     0.168115    -0.403341     6.031388
   -4.010535    -7.433076    -5.626198     0.154066
   -0.085998     5.154404     5.391895    -5.690095
   -2.913189    -3.416315    -0.396971     0.404551
    0.287717    -1.997755    -3.497171    -3.996495
   -0.737489    -1.995226    -1.032709    -0.615478
    1.942555     3.418171     2.395551    -1.889118
    5.030128    -1.221288     2.290120    -1.254448
    1.894910     1.192226     2.013966     3.731592
   -2.195326     1.835820     4.339702    -1.914495
    0.735756     0.987104    -2.031460    -5.444704
    0.685590     2.663504     0.095844     1.370468
   -4.182314    -4.507750    -3.030795    -8.898235
    7.044429     5.263093     0.089259    -1.913373
   -5.715704    -3.733512    -4.515498    -6.673434
   -5.269403    -8.051228    -5.548600    -1.689133
    4.534487     4.833394     8.342713    -1.777822
    3.069063     0.593812    -1.039590    -0.467307
   -0.899506    -4.456988    -2.565570     3.775011
   -2.986489    -4.041948    -1.561903    -4.557203
    1.158942     1.171199     0.846876     2.536270
    2.245504    -3.398294    -2.624833     0.420901
    1.593380     2.220407     3.440602     1.084579
   -1.228307    -2.845795    -4.481466     0.357420
    0.860112     4.406429     2.419849     6.826435
    6.382577     1.207673    -0.437166    -3.091196
    4.390713    -2.944948    -3.231196     0.079465
   -4.479067    -0.164284     0.009479     3.242194
   -3.033240    -7.773419    -3.739470    -0.903241
    3.445543     3.459886     9.378500     4.962236
    2.949800     6.051565     2.519829    -0.966668
   -1.852530    -8.312759    -6.660747     0.325091
   -0.744361     2.490617    -2.226437    -5.682824
   -6.571335    -6.938829    -8.297145    -7.410003
   -0.184868     3.794716     6.606396     0.895007
    0.050928     0.839641     4.815100     2.679150
